BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
1.690906882,3747.54834,1.690906882,0,51.6
1.694223881,3733.066895,1.694223881,0,51.7
1.697568059,3718.270996,1.697568059,0,51.8
1.700912595,3703.604492,1.700912595,0,51.9
1.704253435,3688.508545,1.704253435,0,52
1.707595229,3672.708008,1.707595229,0,52.1
1.710914254,3656.055176,1.710914254,0,52.2
1.714253902,3638.584717,1.714253902,0,52.3
1.717573524,3620.087646,1.717573524,0,52.4
1.720904231,3600.759766,1.720904231,0,52.5
1.724244833,3580.811279,1.724244833,0,52.6
1.727585912,3559.753662,1.727585912,0,52.7
1.730924726,3537.27002,1.730924726,0,52.8
1.734274507,3513.479736,1.734274507,0,52.9
1.737603664,3488.55835,1.737603664,0,53
1.740943313,3462.540039,1.740943313,0,53.1
1.744274855,3435.885254,1.744274855,0,53.2
1.747600436,3409.296875,1.747600436,0,53.3
1.750914812,3382.94458,1.750914812,0,53.4
1.754242301,3356.949463,1.754242301,0,53.5
1.757586718,3331.717529,1.757586718,0,53.6
1.760932684,3307.593018,1.760932684,0,53.7
1.764273167,3284.777588,1.764273167,0,53.8
1.767596245,3263.755615,1.767596245,0,53.9
1.770929694,3244.618896,1.770929694,0,54
1.774256587,3227.289551,1.774256587,0,54.1
1.777577877,3211.205811,1.777577877,0,54.2
1.780900955,3196.731934,1.780900955,0,54.3
1.784245253,3183.710449,1.784245253,0,54.4
1.787574053,3171.884521,1.787574053,0,54.5
1.790905833,3161.510742,1.790905833,0,54.6
1.794242263,3152.485352,1.794242263,0,54.7
1.797572494,3144.256836,1.797572494,0,54.8
1.800932169,3136.654053,1.800932169,0,54.9
1.804277062,3129.510986,1.804277062,0,55
1.807585359,3123.046387,1.807585359,0,55.1
1.810922623,3117.439697,1.810922623,0,55.2
1.814245343,3112.790771,1.814245343,0,55.3
1.81758225,3109.042969,1.81758225,0,55.4
1.820923805,3105.643555,1.820923805,0,55.5
1.824275374,3102.426025,1.824275374,0,55.6
1.827612758,3099.713379,1.827612758,0,55.7
1.830934048,3097.294189,1.830934048,0,55.8
1.83426559,3095.241455,1.83426559,0,55.9
1.837593317,3093.874756,1.837593317,0,56
